date,open,high,low,close,adjustedClose,volume,amount
2012-01-13,2438.41,2445.79,2374.54,2394.33,2394.33,45513997,47228338588
2012-01-16,2376.95,2394.5,2345.63,2345.65,2345.65,30527145,34410385319
2012-01-17,2347.57,2462.43,2329.25,2460.6,2460.6,64205648,64324131068
2012-01-18,2464.92,2485.5,2414.53,2422.19,2422.19,63892358,67058838880
2012-01-19,2423.86,2480.21,2414.99,2468.35,2468.35,55615726,56377653304
2012-01-20,2476.73,2510.34,2462.59,2504.09,2504.09,54529783,57474475709
2012-01-30,2508.88,2508.88,2460.4,2460.72,2460.72,43517148,44770885276
2012-01-31,2462.34,2472.84,2447.77,2464.26,2464.26,30701501,32694132107
2012-02-01,2458.23,2481.66,2423.45,2428.99,2428.99,35015374,37752320797
2012-02-02,2437.47,2486.24,2429.71,2486.24,2486.24,42066985,44126383715
2012-02-03,2478.34,2514.65,2470.28,2506.09,2506.09,49949240,51507545973
2012-02-06,2511.17,2520.76,2488.71,2504.32,2504.32,45079905,47541523547
2012-02-07,2489.03,2489.03,2441.7,2457.95,2457.95,39679164,40034277145
2012-02-08,2456.42,2534.16,2451,2528.24,2528.24,56186456,61721305024
2012-02-09,2525.59,2546.02,2513.13,2529.23,2529.23,59299751,63456204565
2012-02-10,2521.68,2560.03,2521.16,2533.62,2533.62,61575877,60029482361
2012-02-13,2504.41,2553.45,2496.3,2531.98,2531.98,51913973,54282622440
2012-02-14,2528.97,2533.26,2506.54,2522.11,2522.11,40430101,43723682304
2012-02-15,2515.83,2562.07,2511.29,2549.61,2549.61,58090370,60422394145
2012-02-16,2544.64,2559.34,2519.04,2536.07,2536.07,54395431,55165633314
2012-02-17,2551.81,2558.34,2522.86,2537.09,2537.09,38994716,40458003413
2012-02-20,2571.91,2574.75,2539.9,2540.71,2540.71,56153329,56748912893
2012-02-21,2544.83,2562.91,2520.79,2562.45,2562.45,47894808,47758225547
2012-02-22,2564.31,2598.86,2560.34,2597.48,2597.48,76376656,76421806874
2012-02-23,2595.78,2614.54,2590.52,2606.26,2606.26,70377126,72612089253
2012-02-24,2607.34,2648.02,2602.78,2648.02,2648.02,85999708,88058616716
2012-02-27,2658.12,2693.84,2656.57,2656.57,2656.57,101514034,106670207615
2012-02-28,2652.34,2671.83,2641.46,2662.46,2662.46,77592536,77213053038
2012-02-29,2655.86,2666.65,2631.78,2634.14,2634.14,59120206,64875221164
2012-03-01,2622.74,2647.78,2621.86,2633.34,2633.34,42148441,46524079738
2012-03-02,2637.96,2679.93,2637.96,2679.93,2679.93,64122034,66981591368
2012-03-05,2687.74,2694.61,2660.96,2662.7,2662.7,71395458,74973261138
2012-03-06,2654.8,2657.96,2615.6,2621.05,2621.05,62447148,68852557821
2012-03-07,2596.48,2628.58,2594.13,2603,2603,56948733,63243293004
2012-03-08,2612.4,2645.95,2612.4,2635.79,2635.79,57549413,64458851045
2012-03-09,2644.1,2664.41,2631.41,2664.3,2664.3,55258921,65963441747
2012-03-12,2663.24,2666.43,2636.42,2654.4,2654.4,62327216,74367701978
2012-03-13,2653.68,2681.33,2649.17,2681.07,2681.07,58404469,66429764308
2012-03-14,2694.48,2705.75,2595.34,2605.11,2605.11,108426540,117080408732
2012-03-15,2602.66,2618.25,2575.44,2585.55,2585.55,72565960,77042766482
2012-03-16,2591.8,2624.32,2577.25,2623.52,2623.52,58091259,67451822278
2012-03-19,2617.66,2631.04,2598.63,2630.01,2630.01,57646625,68803937996
2012-03-20,2622.66,2622.66,2584.02,2584.45,2584.45,58114065,64263817216
2012-03-21,2597.38,2613.27,2569.07,2587.79,2587.79,58002544,66674920148
2012-03-22,2586.94,2599.24,2570.45,2583.75,2583.75,44926777,50115505934
2012-03-23,2575.33,2578.82,2544.52,2552.94,2552.94,43329256,47812442986
2012-03-26,2551.43,2562.93,2540.7,2555.44,2555.44,31816211,36356133943
2012-03-27,2565.55,2571.9,2544.37,2547.14,2547.14,35944604,47394454857
2012-03-28,2538.46,2540.42,2471.03,2474.9,2474.9,50005790,54993640999
2012-03-29,2463.69,2476.48,2429.73,2443.12,2443.12,46131304,48651595893
2012-03-30,2447.94,2461.98,2438.49,2454.9,2454.9,37027086,39139734882
2012-04-05,2449.21,2517.39,2441.27,2512.83,2512.83,54331687,58049690964
2012-04-06,2509.45,2525.53,2502.7,2519.83,2519.83,42368576,47207795088
2012-04-09,2510.53,2518.38,2491.59,2495.15,2495.15,35370986,38180751755
2012-04-10,2490.28,2519.81,2459.35,2519.79,2519.79,41335905,44064833898
2012-04-11,2494.52,2541.13,2489.32,2520.04,2520.04,42510310,43627983913
2012-04-12,2522.83,2570.84,2516.57,2570.44,2570.44,56488409,59536950778
2012-04-13,2575.05,2593.79,2570.03,2580.45,2580.45,53092643,61892977442
2012-04-16,2564.23,2586.2,2559.78,2574.04,2574.04,40839700,42650756402
2012-04-17,2572.36,2578.76,2541.53,2541.88,2541.88,37815467,38328417080
2012-04-18,2550.91,2602.11,2546,2599.91,2599.91,58688408,59361005883
2012-04-19,2598.33,2606.86,2585.3,2596.06,2596.06,46448109,55512931549
2012-04-20,2591.51,2627.38,2589.35,2626.84,2626.84,61446379,63829908072
2012-04-23,2624.75,2632.09,2599.11,2606.04,2606.04,58664938,62073949557
2012-04-24,2594.8,2640.29,2559.46,2604.87,2604.87,71139558,73150514001
2012-04-25,2598.23,2631.44,2593.33,2625.99,2625.99,62468053,63529458933
2012-04-26,2632.72,2643.77,2617.09,2631.49,2631.49,58965667,64377486667
2012-04-27,2630.55,2637.92,2623.6,2626.16,2626.16,48233586,53345515969
2012-05-02,2660.67,2697.95,2643.53,2683.49,2683.49,80148654,92366091966
2012-05-03,2679.52,2693.88,2675.81,2691.52,2691.52,59361090,72337336415
2012-05-04,2689.62,2716.03,2677.14,2715.88,2715.88,63218086,73699551125
2012-05-07,2699.45,2717.78,2694.32,2717.78,2717.78,68547314,82715668565
2012-05-08,2717.41,2717.82,2683.56,2709.12,2709.12,63110840,73744497984
2012-05-09,2685.19,2685.19,2655.32,2657.51,2657.51,58400283,69482578578
2012-05-10,2657.87,2667.68,2649.38,2657.21,2657.21,46962576,54056953614
2012-05-11,2652.31,2666.57,2636.52,2636.92,2636.92,41006143,49392898299
2012-05-14,2653.81,2656.28,2613.35,2615.53,2615.53,52082484,60331294491
2012-05-15,2597.64,2618.18,2591.6,2617.37,2617.37,45767271,51374761939
2012-05-16,2610.16,2612.62,2574.08,2574.65,2574.65,43280274,47863536278
2012-05-17,2577.96,2619.59,2571.2,2613.94,2613.94,43728389,49203910040
2012-05-18,2595.55,2603.19,2567.3,2573.98,2573.98,43422124,46907511775
2012-05-21,2572.37,2604.22,2563.97,2587.23,2587.23,38602090,44300405781
2012-05-22,2598.17,2627.6,2597.6,2627.52,2627.52,42773529,49392413014
2012-05-23,2621.79,2635.78,2598.29,2616.87,2616.87,43719531,52563403310
2012-05-24,2613.09,2630.41,2588.21,2595.26,2595.26,42844066,50064439874
2012-05-25,2595.26,2602.17,2565.65,2573.1,2573.1,39273004,41420081778
2012-05-28,2562.6,2614.85,2545.34,2614.69,2614.69,56339275,58412343035
2012-05-29,2615.15,2658.25,2612.56,2650.85,2650.85,72135637,78681504585
2012-05-30,2646.37,2655.16,2636.52,2642.26,2642.26,51855436,56976275428
2012-05-31,2623.16,2645.59,2617.23,2632.04,2632.04,44107469,49875041384
2012-06-01,2633.6,2653.86,2623.29,2633,2633,44191056,53843404285
2012-06-04,2598.73,2608.32,2558.92,2559.03,2559.03,52478502,60615569451
2012-06-05,2565.19,2573.89,2548.76,2558.84,2558.84,37779910,43553303591
2012-06-06,2564.23,2573.74,2547.33,2557.4,2557.4,33857694,41316908581
2012-06-07,2579.43,2584.04,2536.26,2542.18,2542.18,34841186,42053000073
2012-06-08,2558.84,2559.13,2520.41,2524.33,2524.33,43856426,47638005888
2012-06-11,2529.6,2565.43,2523.77,2558.26,2558.26,40098260,43449657466
2012-06-12,2543.76,2553.92,2529.95,2540.18,2540.18,37936676,40259911520
2012-06-13,2546.79,2581.11,2539.63,2580.64,2580.64,45014568,51291269477
2012-06-14,2573.33,2584.71,2558.56,2560.42,2560.42,40247934,46331822555
2012-06-15,2565.19,2580.17,2538.57,2568.05,2568.05,42786078,48868302897
2012-06-18,2576.63,2593.22,2572.99,2581.21,2581.21,35693628,40852450181
2012-06-19,2577.36,2577.36,2556.1,2558.62,2558.62,32700553,37020041266
2012-06-20,2563.64,2570.66,2549.44,2552.61,2552.61,29850639,33573669769
2012-06-21,2547.05,2547.05,2502.42,2512.19,2512.19,35396732,38607959039
2012-06-25,2501.16,2501.16,2455.01,2456.52,2456.52,40106735,42503507171
2012-06-26,2442.56,2465.12,2434.64,2454.92,2454.92,31734008,33896511717
2012-06-27,2452.67,2470.76,2444.34,2447.2,2447.2,30007553,31437597414
2012-06-28,2451.66,2459.19,2425.24,2425.73,2425.73,30543113,34418793210
2012-06-29,2418.86,2462.81,2417.49,2461.61,2461.61,37994941,40976538386
2012-07-02,2473.54,2473.97,2452.99,2465.24,2465.24,40510078,45651476527
2012-07-03,2464.85,2490.55,2457.45,2468.72,2468.72,38693354,45004653879
2012-07-04,2474.53,2481.34,2456,2464.92,2464.92,34452142,37837659888
2012-07-05,2450.3,2450.3,2420,2430.37,2430.37,34726145,35946204421
2012-07-06,2435.06,2477.23,2420.36,2472.61,2472.61,49610605,56601778899
2012-07-09,2455.89,2470.21,2414.95,2416.04,2416.04,49223302,54601732513
2012-07-10,2411,2426.53,2402.37,2406.71,2406.71,35549984,38539025245
2012-07-11,2402.18,2427.79,2402.15,2425.57,2425.57,37624312,39851892244
2012-07-12,2420.04,2460.56,2404.58,2449.18,2449.18,56717691,65137536868
2012-07-13,2441.01,2467.99,2438.98,2450.63,2450.63,36725256,42013581196
2012-07-16,2452.59,2452.59,2399.61,2399.73,2399.73,42771870,45844882072
2012-07-17,2391.9,2421.93,2391.28,2414.2,2414.2,33424329,38285441648
2012-07-18,2412.06,2420.78,2373.65,2414.33,2414.33,41751788,44325492550
2012-07-19,2407.44,2444.06,2401.29,2424.32,2424.32,46949052,47704038961
2012-07-20,2415.71,2423.8,2392.18,2398.46,2398.46,37619754,36683623955
2012-07-23,2379.89,2379.89,2357.51,2365.43,2365.43,32390369,33178928582
2012-07-24,2353.22,2392.35,2352.8,2375.99,2375.99,30310079,31149105846
2012-07-25,2368.38,2381.04,2357.47,2360.08,2360.08,24896501,25730598144
2012-07-26,2360.13,2374.87,2344.7,2347.49,2347.49,31314094,31326395007
2012-07-27,2353.94,2364.98,2341.29,2349.11,2349.11,31090525,33048182067
2012-07-30,2350.78,2367.03,2334,2335.79,2335.79,30484851,29907972257
2012-07-31,2336.88,2350.07,2329.5,2332.92,2332.92,32099723,31196332451
2012-08-01,2332.13,2371.12,2331.95,2358.65,2358.65,31420848,31277764382
2012-08-02,2354.07,2358.56,2325.61,2334.88,2334.88,31516159,29751166648
2012-08-03,2340.25,2354.16,2329.93,2353.74,2353.74,29769785,31106947335
2012-08-06,2350.12,2388.36,2348.12,2385.61,2385.61,41820665,43686686303
2012-08-07,2383.26,2390.78,2379.45,2388.87,2388.87,38285489,40403711505
2012-08-08,2390.96,2405.18,2382.82,2389.79,2389.79,37810451,41340862162
2012-08-09,2388.43,2412.14,2378.85,2411.7,2411.7,35658951,43256096919
2012-08-10,2409.94,2413.42,2395.91,2399.75,2399.75,34702995,40699222527
2012-08-13,2394.5,2394.5,2350.81,2351.93,2351.93,44783546,46249676189
2012-08-14,2352.66,2357.85,2324.91,2357.02,2357.02,39850066,42404687531
2012-08-15,2350.02,2350.02,2330.15,2331.61,2331.61,30580176,30332554840
2012-08-16,2327.91,2335.4,2317.06,2319.67,2319.67,25902905,27076003542
2012-08-17,2318.43,2322.89,2295.16,2313.48,2313.48,26065717,28629966797
2012-08-20,2294.9,2307.41,2279.95,2301.79,2301.79,27402033,27174816852
2012-08-21,2301.93,2327.38,2296.55,2313.7,2313.7,34895100,34757869338
2012-08-22,2315.14,2317.37,2285.75,2295.59,2295.59,31708412,31547519179
2012-08-23,2298.18,2311.65,2285.37,2302.2,2302.2,31335342,33789603948
2012-08-24,2295.68,2299.3,2274.57,2275.68,2275.68,31869591,32986336544
2012-08-27,2268.49,2268.49,2228.15,2228.2,2228.2,37386191,35384156112
2012-08-28,2226.9,2250.6,2222,2238.41,2238.41,33773615,30331076332
2012-08-29,2230.2,2240.11,2214.43,2214.81,2214.81,29010648,27396186648
2012-08-30,2204.51,2223.2,2188.72,2211.37,2211.37,35491310,33867206144
2012-08-31,2205.57,2218.87,2203.12,2204.87,2204.87,25964986,23340891008
2012-09-03,2201.12,2236.56,2197.71,2228.37,2228.37,38548592,35299176733
2012-09-04,2231.72,2234.88,2199.51,2204.41,2204.41,34852688,33220203922
2012-09-05,2199.74,2209.54,2186.96,2199.88,2199.88,34751824,30445168179
2012-09-06,2204.44,2218.68,2199.86,2217.82,2217.82,31695884,26873315868
2012-09-07,2233.91,2341.52,2233.91,2317.18,2317.18,94529764,84302249171
2012-09-10,2320.56,2334.5,2313.57,2326.67,2326.67,65330554,63252038538
2012-09-11,2316.53,2316.53,2294.82,2311.89,2311.89,46260719,43389766043
2012-09-12,2325.93,2337.2,2298.3,2320.07,2320.07,49622518,46485174475
2012-09-13,2316.68,2325.53,2298.37,2298.46,2298.46,42049849,38023998305
2012-09-14,2324.01,2332.42,2298.83,2315.54,2315.54,61571814,55438612876
2012-09-17,2312.05,2314.99,2258.18,2258.71,2258.71,48984734,43753169666
2012-09-18,2249.43,2253.14,2228.04,2235.24,2235.24,33228696,30171497189
2012-09-19,2237.22,2249.24,2229.49,2246.24,2246.24,34349706,32607010935
2012-09-20,2236.19,2236.19,2194.22,2195.95,2195.95,42545779,38385856464
2012-09-21,2190.33,2217.47,2186.53,2199.06,2199.06,38120593,34043368088
2012-09-24,2183.97,2225.8,2172.88,2215.52,2215.52,37501686,33608761246
2012-09-25,2209.98,2225.33,2202.38,2210.15,2210.15,27877019,26677064455
2012-09-26,2208.91,2216.82,2181.08,2184.89,2184.89,27454626,24918916453
2012-09-27,2186,2266.3,2185.77,2251.72,2251.72,53016900,48210577766
2012-09-28,2235.06,2297.03,2234.32,2293.11,2293.11,57875825,54431465854
2012-10-08,2291.96,2305.18,2258.11,2270.05,2270.05,35534424,33915840250
2012-10-09,2281.75,2327.73,2281.75,2320.16,2320.16,52548887,48330196363
2012-10-10,2314.59,2325.75,2304.61,2324.12,2324.12,42686238,37873996221
2012-10-11,2315.9,2321.35,2300.93,2302.53,2302.53,41300655,36172963459
2012-10-12,2311.28,2332.15,2287.01,2304.53,2304.53,36874145,33205903773
2012-10-15,2306.01,2307.88,2278.46,2294.86,2294.86,28651746,28569021615
2012-10-16,2293.24,2315.45,2287.59,2298.16,2298.16,32059679,32705140504
2012-10-17,2307.36,2312.17,2280.82,2300.8,2300.8,33349409,31270899032
2012-10-18,2307.49,2341.12,2305.88,2336.08,2336.08,50615100,45050292530
2012-10-19,2335.1,2342.53,2328.73,2332.47,2332.47,35927732,33173031578
2012-10-22,2320.47,2347.9,2315.9,2341.59,2341.59,34368286,32815273277
2012-10-23,2340.89,2344.04,2309.25,2312.08,2312.08,37221272,33716876575
2012-10-24,2303.4,2321.43,2302.17,2307.78,2307.78,37542445,30392377974
2012-10-25,2306.73,2322.92,2288.6,2291.24,2291.24,44351531,33183528714
2012-10-26,2291.31,2293.18,2237.06,2247.91,2247.91,40900519,34530067051
2012-10-29,2241.8,2248.14,2227.65,2235.85,2235.85,27581325,25328650697
2012-10-30,2236.32,2257.95,2231.78,2239.88,2239.88,34083125,29516628523
2012-10-31,2241.43,2256.09,2233.68,2254.82,2254.82,37169795,30634360248
2012-11-01,2256.61,2305.63,2256.41,2297.88,2297.88,50761729,45602138249
2012-11-02,2297.9,2309.67,2284.72,2306.77,2306.77,39833288,34893875754
2012-11-05,2302.74,2318.23,2290.14,2301.88,2301.88,39510372,33663152794
2012-11-06,2301.98,2304.05,2260.51,2292.21,2292.21,39280627,34473381993
2012-11-07,2288.76,2300.89,2277.02,2287.5,2287.5,33067403,30278449435
2012-11-08,2269.58,2275.4,2245.4,2245.41,2245.41,35426475,30411864845
2012-11-09,2241.76,2252.2,2235.23,2240.92,2240.92,30506968,24374277793
2012-11-12,2242.96,2254.7,2232.74,2251.85,2251.85,34721685,29040821378
2012-11-13,2250.84,2250.84,2208.72,2212.44,2212.44,34083704,28818451577
2012-11-14,2213.09,2225.12,2206,2223.11,2223.11,26758790,23592323468
2012-11-15,2210.75,2220.99,2193.52,2193.62,2193.62,28319151,23778694920
2012-11-16,2189.51,2191.61,2162.98,2177.24,2177.24,30247786,26118247405
2012-11-19,2175.18,2176.49,2149.54,2174.99,2174.99,26978666,26737221714
2012-11-20,2180.21,2184.33,2163.53,2164.88,2164.88,23948916,22999196160
2012-11-21,2165.41,2195.46,2151.38,2194.9,2194.9,30508482,27121949931
2012-11-22,2181.18,2185.58,2169.66,2177.55,2177.55,22912351,21536153037
2012-11-23,2184.41,2202.47,2179.73,2192.68,2192.68,28667493,26307630050
2012-11-26,2187.24,2191.36,2172.1,2175.6,2175.6,24742696,22231498412
2012-11-27,2168.59,2173.46,2150.22,2150.64,2150.64,31946746,26149735216
2012-11-28,2142.5,2144.8,2126.03,2129.16,2129.16,30009339,24423321714
2012-11-29,2128.8,2140.88,2114.48,2115.68,2115.68,29670625,24016256021
2012-11-30,2114.24,2142.86,2109.96,2139.66,2139.66,36406911,28552066162
2012-12-03,2136.7,2152.61,2108.15,2108.85,2108.85,40186762,34173653616
2012-12-04,2104.93,2135.66,2102.14,2131.47,2131.47,36225915,31732336903
2012-12-05,2128.39,2219.09,2126.79,2207.88,2207.88,82487103,69109050480
2012-12-06,2205.6,2216.98,2191.23,2203.6,2203.6,48574689,42758570153
2012-12-07,2203.89,2250.53,2198.11,2246.76,2246.76,76169748,64996499283
2012-12-10,2254.92,2276.28,2250.44,2271.05,2271.05,73375475,61399772028
2012-12-11,2263.21,2274.99,2254.3,2258.5,2258.5,51468703,45087981874
2012-12-12,2257.73,2273.21,2247.95,2267.77,2267.77,45006454,39182538242
2012-12-13,2260.6,2266.72,2242.56,2242.64,2242.64,41942100,36665684856
2012-12-14,2245.64,2357.11,2245.64,2355.86,2355.86,110892562,93934741143
2012-12-17,2359.2,2380,2358.66,2366.7,2366.7,94088195,85000820332
2012-12-18,2361.09,2398.63,2347.08,2368.12,2368.12,85784849,78802837302
2012-12-19,2362.8,2387.14,2358.03,2371.11,2371.11,63292530,61140748228
2012-12-20,2361.32,2391.92,2346.55,2384.82,2384.82,65655462,63028692015
2012-12-21,2386.38,2414.22,2365.03,2372,2372,68714158,66887708129
2012-12-24,2368.01,2396.73,2367.04,2381.22,2381.22,53087004,54121541302
2012-12-25,2373.88,2459.3,2365.41,2448.4,2448.4,95502350,89877770350
2012-12-26,2445.99,2458.01,2441.64,2457.62,2457.62,71591828,68406242066
2012-12-27,2464.78,2479.79,2443.68,2444.59,2444.59,73255067,69327603833
2012-12-28,2448.08,2481.59,2444.38,2480.05,2480.05,67166321,66053288179
2012-12-31,2485.56,2522.95,2485.56,2522.95,2522.95,82002293,81149079560
2013-01-04,2551.81,2558.53,2498.89,2524.41,2524.41,97988182,95579245007
2013-01-07,2518.05,2545.97,2511.6,2535.99,2535.99,75167993,73167512509
2013-01-08,2534.65,2540.51,2502.49,2525.33,2525.33,71837100,76498061772
2013-01-09,2518.1,2534.24,2504.3,2526.13,2526.13,70231170,74233596955
2013-01-10,2525.59,2553.35,2513.73,2530.57,2530.57,71085862,71159045499
2013-01-11,2533.5,2539.79,2473.7,2483.23,2483.23,74239176,72775921987
2013-01-14,2474.18,2583.62,2474,2577.73,2577.73,93554091,96853471373
2013-01-15,2579.13,2605.41,2576.92,2595.86,2595.86,98620805,101356961358
2013-01-16,2591.36,2600.09,2540.52,2577.09,2577.09,93536084,95564995007
2013-01-17,2570.71,2575.06,2539.67,2552.76,2552.76,69915239,71716118533
2013-01-18,2568.69,2607.45,2553.45,2595.44,2595.44,77940303,77435163470
2013-01-21,2605.65,2611.2,2582.65,2610.9,2610.9,84133742,85357442058
2013-01-22,2610.39,2620.02,2578.18,2596.9,2596.9,105766275,102261160399
2013-01-23,2588.2,2611.41,2576.36,2607.46,2607.46,75739444,72758926411
2013-01-24,2606.43,2663.4,2564.21,2582.75,2582.75,111277172,109537680297
2013-01-25,2580.88,2591.51,2567.11,2571.67,2571.67,58487359,60689373994
2013-01-28,2577.27,2651.97,2577.27,2651.86,2651.86,91274790,98173275704
2013-01-29,2655.38,2685.53,2646.15,2675.87,2675.87,101040229,108827009893
2013-01-30,2678.43,2689.68,2662.06,2688.71,2688.71,99874990,100856652553
2013-01-31,2690.95,2696.88,2671.33,2686.88,2686.88,96740101,94476820552
2013-02-01,2677.19,2744.32,2671.27,2743.32,2743.32,103879515,110560933901
2013-02-04,2753.69,2768.5,2731.08,2748.03,2748.03,127939179,136119589827
2013-02-05,2727.93,2779.95,2725.36,2771.68,2771.68,116130819,112701171610
2013-02-06,2771.91,2787.46,2765.74,2775.84,2775.84,82779271,88989578113
2013-02-07,2771.53,2775.97,2722.87,2759.87,2759.87,89978142,95978595584
2013-02-08,2755.65,2791.3,2747.95,2771.73,2771.73,77429644,82903631783
2013-02-18,2784.06,2787.74,2731.51,2737.47,2737.47,76438227,81001366822
2013-02-19,2735.04,2740.74,2674.34,2685.61,2685.61,80626431,82460808230
2013-02-20,2686.09,2703.1,2665.23,2702.64,2702.64,70019377,73636360656
2013-02-21,2675.74,2675.74,2584.76,2610.55,2610.55,100657984,103619498796
2013-02-22,2607.65,2618.48,2591.15,2596.6,2596.6,60204852,65899100176
2013-02-25,2607.15,2628.7,2590.79,2604.96,2604.96,53161942,55614493314
2013-02-26,2587.38,2631.09,2564.67,2567.59,2567.59,80003065,83373960556
2013-02-27,2576.05,2615.25,2569.38,2594.68,2594.68,63226743,64612274221
2013-02-28,2611.94,2673.71,2594,2673.33,2673.33,86922595,92235377254
2013-03-01,2671.84,2680.85,2627,2668.84,2668.84,73343753,80342747703
2013-03-04,2619.42,2619.57,2528.69,2545.72,2545.72,110619103,112585043728
2013-03-05,2547.89,2623.17,2541.77,2622.81,2622.81,89661152,92357133815
2013-03-06,2634.87,2658.14,2620.43,2650.2,2650.2,95829652,95048891279
2013-03-07,2639.78,2658.97,2592.87,2619.48,2619.48,94082666,96498095994
2013-03-08,2622.68,2632.62,2601.96,2606.93,2606.93,59429557,63054592405
2013-03-11,2600.28,2611.65,2574.17,2592.37,2592.37,50946436,52460900851
2013-03-12,2590.39,2619.51,2530.25,2555.61,2555.61,71935141,71675127580
2013-03-13,2551.73,2556.77,2515.06,2527.49,2527.49,56430460,56003723639
2013-03-14,2517.75,2546.7,2514.46,2534.27,2534.27,47605756,49929775447
2013-03-15,2533.72,2600.09,2504.46,2539.87,2539.87,81372185,82749877355
2013-03-18,2526.08,2544.62,2499.83,2502.49,2502.49,59812778,63093556699
2013-03-19,2507.4,2532.07,2491.85,2525.1,2525.1,54536476,55601011985
2013-03-20,2526.97,2610.17,2526.83,2610.17,2610.17,90700622,91271022200
2013-03-21,2611.58,2626.54,2598.51,2614.99,2614.99,69552756,71642665537
2013-03-22,2612.26,2625.53,2603.34,2618.31,2618.31,55647141,55882142445
