date,status,exchanges,id,label,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2012-04-09,partial,SSE,industry,行业,0,0,0,0,7,7,0
2012-04-09,partial,SSE,strategy,策略,-5040000,-0.0504,0,-0.0504,8,8,0
2012-04-09,partial,SSE,commodity-other,其他商品,1204000,0.012,0.012,0,1,1,0
2012-04-10,partial,SSE,all-a,全A,108316500,1.0832,1.6095,-0.5263,22,22,0
2012-04-10,partial,SSE,broad,宽基,109540000,1.0954,1.5814,-0.486,7,7,0
2012-04-10,partial,SSE,industry,行业,-746000,-0.0075,0.0074,-0.0148,7,7,0
2012-04-10,partial,SSE,strategy,策略,-477500,-0.0048,0.0207,-0.0255,8,8,0
2012-04-10,partial,SSE,commodity-other,其他商品,1210000,0.0121,0.0121,0,1,1,0
2012-04-11,partial,SSE,all-a,全A,-59143500,-0.5914,0.0113,-0.6028,22,22,0
2012-04-11,partial,SSE,broad,宽基,-50013000,-0.5001,0,-0.5001,7,7,0
2012-04-11,partial,SSE,industry,行业,-7483500,-0.0748,0,-0.0748,7,7,0
2012-04-11,partial,SSE,strategy,策略,-1647000,-0.0165,0.0113,-0.0278,8,8,0
2012-04-11,partial,SSE,commodity-other,其他商品,-1208500,-0.0121,0,-0.0121,1,1,0
2012-04-12,partial,SSE,all-a,全A,-154914400,-1.5491,0.0116,-1.5607,22,22,0
2012-04-12,partial,SSE,broad,宽基,-139701000,-1.397,0,-1.397,7,7,0
2012-04-12,partial,SSE,industry,行业,-7195900,-0.072,0,-0.072,7,7,0
2012-04-12,partial,SSE,strategy,策略,-8017500,-0.0802,0.0116,-0.0917,8,8,0
2012-04-12,partial,SSE,commodity-other,其他商品,2461000,0.0246,0.0246,0,1,1,0
2012-04-13,partial,SSE,all-a,全A,-102193400,-1.0219,0.8386,-1.8605,22,22,0
2012-04-13,partial,SSE,broad,宽基,-96276400,-0.9628,0.831,-1.7938,7,7,0
2012-04-13,partial,SSE,industry,行业,-1578000,-0.0158,0.0076,-0.0233,7,7,0
2012-04-13,partial,SSE,strategy,策略,-4339000,-0.0434,0,-0.0434,8,8,0
2012-04-13,partial,SSE,commodity-other,其他商品,1236500,0.0124,0.0124,0,1,1,0
2012-04-16,partial,SSE,all-a,全A,173794200,1.7379,1.7693,-0.0314,22,22,0
2012-04-16,partial,SSE,broad,宽基,167789800,1.6779,1.6779,0,7,7,0
2012-04-16,partial,SSE,industry,行业,7621900,0.0762,0.0914,-0.0152,7,7,0
2012-04-16,partial,SSE,strategy,策略,-1617500,-0.0162,0,-0.0162,8,8,0
2012-04-16,partial,SSE,commodity-other,其他商品,7416000,0.0742,0.0742,0,1,1,0
2012-04-17,partial,SSE,all-a,全A,256521200,2.5652,2.6311,-0.0659,22,21,1
2012-04-17,partial,SSE,broad,宽基,261556800,2.6156,2.6262,-0.0106,7,7,0
2012-04-17,partial,SSE,industry,行业,-4420600,-0.0442,0,-0.0442,7,7,0
2012-04-17,partial,SSE,strategy,策略,-615000,-0.0062,0.0049,-0.0111,8,7,1
2012-04-17,partial,SSE,commodity-other,其他商品,18255000,0.1825,0.1825,0,1,1,0
2012-04-18,partial,SSE,all-a,全A,121366600,1.2137,1.4879,-0.2742,22,22,0
2012-04-18,partial,SSE,broad,宽基,140110000,1.4011,1.4794,-0.0783,7,7,0
2012-04-18,partial,SSE,industry,行业,-14380900,-0.1438,0,-0.1438,7,7,0
2012-04-18,partial,SSE,strategy,策略,-4362500,-0.0436,0.0085,-0.0521,8,8,0
2012-04-18,partial,SSE,commodity-other,其他商品,7497000,0.075,0.075,0,1,1,0
2012-04-19,partial,SSE,all-a,全A,-135745500,-1.3575,0.0595,-1.417,22,22,0
2012-04-19,partial,SSE,broad,宽基,-128927000,-1.2893,0.0362,-1.3255,7,7,0
2012-04-19,partial,SSE,industry,行业,-4228000,-0.0423,0,-0.0423,7,7,0
2012-04-19,partial,SSE,strategy,策略,-2590500,-0.0259,0.0233,-0.0492,8,8,0
2012-04-19,partial,SSE,commodity-other,其他商品,7491000,0.0749,0.0749,0,1,1,0
2012-04-20,partial,SSE,all-a,全A,18583500,0.1858,0.5049,-0.3191,22,22,0
2012-04-20,partial,SSE,broad,宽基,36715000,0.3671,0.493,-0.1259,7,7,0
2012-04-20,partial,SSE,industry,行业,-6365000,-0.0636,0,-0.0636,7,7,0
2012-04-20,partial,SSE,strategy,策略,-11766500,-0.1177,0.0119,-0.1295,8,8,0
2012-04-20,partial,SSE,commodity-other,其他商品,5016000,0.0502,0.0502,0,1,1,0
2012-04-23,partial,SSE,all-a,全A,-253437500,-2.5344,0.1611,-2.6955,22,22,0
2012-04-23,partial,SSE,broad,宽基,-244909000,-2.4491,0.1515,-2.6006,7,7,0
2012-04-23,partial,SSE,industry,行业,-5915000,-0.0592,0.0096,-0.0688,7,7,0
2012-04-23,partial,SSE,strategy,策略,-2613500,-0.0261,0,-0.0261,8,8,0
2012-04-23,partial,SSE,commodity-other,其他商品,-1238000,-0.0124,0,-0.0124,1,1,0
2012-04-24,partial,SSE,all-a,全A,-309016600,-3.0902,0.1913,-3.2815,22,22,0
2012-04-24,partial,SSE,broad,宽基,-318875500,-3.1888,0,-3.1888,7,7,0
2012-04-24,partial,SSE,industry,行业,1420900,0.0142,0.0197,-0.0055,7,7,0
2012-04-24,partial,SSE,strategy,策略,8438000,0.0844,0.1716,-0.0872,8,8,0
2012-04-24,partial,SSE,commodity-other,其他商品,1232500,0.0123,0.0123,0,1,1,0
2012-04-25,partial,SSE,all-a,全A,-522725200,-5.2273,0.0784,-5.3057,22,22,0
2012-04-25,partial,SSE,broad,宽基,-501780000,-5.0178,0,-5.0178,7,7,0
2012-04-25,partial,SSE,industry,行业,2219800,0.0222,0.0784,-0.0562,7,7,0
2012-04-25,partial,SSE,strategy,策略,-23165000,-0.2316,0,-0.2316,8,8,0
2012-04-25,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-04-26,partial,SSE,all-a,全A,90653400,0.9065,1.1397,-0.2331,22,22,0
2012-04-26,partial,SSE,broad,宽基,76215600,0.7622,0.9355,-0.1734,7,7,0
2012-04-26,partial,SSE,industry,行业,16562800,0.1656,0.2041,-0.0385,7,7,0
2012-04-26,partial,SSE,strategy,策略,-2125000,-0.0213,0,-0.0213,8,8,0
2012-04-26,partial,SSE,commodity-other,其他商品,-17703000,-0.177,0,-0.177,1,1,0
2012-04-27,partial,SSE,all-a,全A,72467200,0.7247,1.0132,-0.2885,22,22,0
2012-04-27,partial,SSE,broad,宽基,72454200,0.7245,0.9742,-0.2496,7,7,0
2012-04-27,partial,SSE,industry,行业,1392500,0.0139,0.0195,-0.0055,7,7,0
2012-04-27,partial,SSE,strategy,策略,-1379500,-0.0138,0.0196,-0.0334,8,8,0
2012-04-27,partial,SSE,commodity-other,其他商品,-3771000,-0.0377,0,-0.0377,1,1,0
2012-05-02,partial,SSE,all-a,全A,-120853700,-1.2085,0.4851,-1.6936,22,22,0
2012-05-02,partial,SSE,broad,宽基,-152271500,-1.5227,0,-1.5227,7,7,0
2012-05-02,partial,SSE,industry,行业,43623300,0.4362,0.4608,-0.0246,7,7,0
2012-05-02,partial,SSE,strategy,策略,-12205500,-0.1221,0.0243,-0.1463,8,8,0
2012-05-02,partial,SSE,commodity-other,其他商品,5218000,0.0522,0.0522,0,1,1,0
2012-05-03,partial,SSE,all-a,全A,362553500,3.6255,3.78,-0.1544,22,22,0
2012-05-03,partial,SSE,broad,宽基,341428000,3.4143,3.4825,-0.0683,7,7,0
2012-05-03,partial,SSE,industry,行业,-6302000,-0.063,0,-0.063,7,7,0
2012-05-03,partial,SSE,strategy,策略,27427500,0.2743,0.2974,-0.0232,8,8,0
2012-05-03,partial,SSE,commodity-other,其他商品,3910500,0.0391,0.0391,0,1,1,0
2012-05-04,partial,SSE,all-a,全A,-38333500,-0.3833,0.4023,-0.7856,22,22,0
2012-05-04,partial,SSE,broad,宽基,-7916100,-0.0792,0.4023,-0.4814,7,7,0
2012-05-04,partial,SSE,industry,行业,-4687900,-0.0469,0,-0.0469,7,7,0
2012-05-04,partial,SSE,strategy,策略,-25729500,-0.2573,0,-0.2573,8,8,0
2012-05-04,partial,SSE,commodity-other,其他商品,3967500,0.0397,0.0397,0,1,1,0
2012-05-07,partial,SSE,all-a,全A,2381400,0.0238,0.3583,-0.3345,22,22,0
2012-05-07,partial,SSE,broad,宽基,28467800,0.2847,0.3169,-0.0322,7,7,0
2012-05-07,partial,SSE,industry,行业,-3179900,-0.0318,0,-0.0318,7,7,0
2012-05-07,partial,SSE,strategy,策略,-22906500,-0.2291,0.0414,-0.2705,8,8,0
2012-05-07,partial,SSE,commodity-other,其他商品,-1325000,-0.0132,0,-0.0132,1,1,0
2012-05-08,partial,SSE,all-a,全A,-116417900,-1.1642,0.1578,-1.3219,22,22,0
2012-05-08,partial,SSE,broad,宽基,-115637800,-1.1564,0,-1.1564,7,7,0
2012-05-08,partial,SSE,industry,行业,13320400,0.1332,0.1578,-0.0245,7,7,0
2012-05-08,partial,SSE,strategy,策略,-14100500,-0.141,0,-0.141,8,8,0
2012-05-08,partial,SSE,commodity-other,其他商品,-3970500,-0.0397,0,-0.0397,1,1,0
2012-05-09,partial,SSE,all-a,全A,-74162500,-0.7416,0.3562,-1.0978,22,22,0
2012-05-09,partial,SSE,broad,宽基,-31933500,-0.3193,0.3489,-0.6683,7,7,0
2012-05-09,partial,SSE,industry,行业,-11774000,-0.1177,0.0072,-0.125,7,7,0
2012-05-09,partial,SSE,strategy,策略,-30455000,-0.3045,0,-0.3045,8,8,0
2012-05-09,partial,SSE,commodity-other,其他商品,-11623500,-0.1162,0,-0.1162,1,1,0
2012-05-10,partial,SSE,all-a,全A,-24563400,-0.2456,1.4059,-1.6515,22,21,1
2012-05-10,partial,SSE,broad,宽基,129512200,1.2951,1.3861,-0.091,7,7,0
2012-05-10,partial,SSE,industry,行业,-150346600,-1.5035,0.0198,-1.5232,7,7,0
2012-05-10,partial,SSE,strategy,策略,-3729000,-0.0373,0,-0.0373,8,7,1
2012-05-10,partial,SSE,commodity-other,其他商品,9068500,0.0907,0.0907,0,1,1,0
2012-05-11,partial,SSE,all-a,全A,-76329200,-0.7633,1.1406,-1.9039,22,22,0
2012-05-11,partial,SSE,broad,宽基,86578400,0.8658,1.1089,-0.2431,7,7,0
2012-05-11,partial,SSE,industry,行业,-152516100,-1.5252,0.0274,-1.5526,7,7,0
2012-05-11,partial,SSE,strategy,策略,-10391500,-0.1039,0.0043,-0.1082,8,8,0
2012-05-11,partial,SSE,commodity-other,其他商品,-2561000,-0.0256,0,-0.0256,1,1,0
2012-05-14,partial,SSE,all-a,全A,-393546400,-3.9355,0.1694,-4.1049,23,23,0
2012-05-14,partial,SSE,broad,宽基,-402723000,-4.0272,0.0134,-4.0406,7,7,0
2012-05-14,partial,SSE,industry,行业,10298600,0.103,0.133,-0.03,8,8,0
2012-05-14,partial,SSE,strategy,策略,-1122000,-0.0112,0.0231,-0.0343,8,8,0
2012-05-14,partial,SSE,commodity-other,其他商品,6300000,0.063,0.063,0,1,1,0
2012-05-15,partial,SSE,all-a,全A,-49195800,-0.492,0.0509,-0.5429,23,23,0
2012-05-15,partial,SSE,broad,宽基,-52091000,-0.5209,0,-0.5209,7,7,0
2012-05-15,partial,SSE,industry,行业,798700,0.008,0.03,-0.022,8,8,0
2012-05-15,partial,SSE,strategy,策略,2096500,0.021,0.021,0,8,8,0
2012-05-15,partial,SSE,commodity-other,其他商品,-1255000,-0.0126,0,-0.0126,1,1,0
2012-05-16,partial,SSE,all-a,全A,-66736000,-0.6674,0.2255,-0.8928,23,23,0
2012-05-16,partial,SSE,broad,宽基,-89282000,-0.8928,0,-0.8928,7,7,0
2012-05-16,partial,SSE,industry,行业,5009000,0.0501,0.0501,0,8,8,0
2012-05-16,partial,SSE,strategy,策略,17537000,0.1754,0.1754,0,8,8,0
2012-05-16,partial,SSE,commodity-other,其他商品,-2491000,-0.0249,0,-0.0249,1,1,0
2012-05-17,partial,SSE,all-a,全A,-280474800,-2.8047,0.0213,-2.826,23,23,0
2012-05-17,partial,SSE,broad,宽基,-280238000,-2.8024,0.0019,-2.8043,7,7,0
2012-05-17,partial,SSE,industry,行业,726200,0.0073,0.0194,-0.0121,8,8,0
2012-05-17,partial,SSE,strategy,策略,-963000,-0.0096,0,-0.0096,8,8,0
2012-05-17,partial,SSE,commodity-other,其他商品,-1264500,-0.0126,0,-0.0126,1,1,0
2012-05-18,partial,SSE,all-a,全A,165758500,1.6576,1.7757,-0.1182,23,23,0
2012-05-18,partial,SSE,broad,宽基,160526000,1.6053,1.6628,-0.0575,7,7,0
2012-05-18,partial,SSE,industry,行业,4079000,0.0408,0.1014,-0.0606,8,8,0
2012-05-18,partial,SSE,strategy,策略,1153500,0.0115,0.0115,0,8,8,0
2012-05-18,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-05-21,partial,SSE,all-a,全A,-63172400,-0.6317,0.0337,-0.6655,23,23,0
2012-05-21,partial,SSE,broad,宽基,-63759200,-0.6376,0,-0.6376,7,7,0
2012-05-21,partial,SSE,industry,行业,-2034200,-0.0203,0,-0.0203,8,8,0
2012-05-21,partial,SSE,strategy,策略,2621000,0.0262,0.0337,-0.0075,8,8,0
2012-05-21,partial,SSE,commodity-other,其他商品,2525000,0.0253,0.0253,0,1,1,0
2012-05-22,partial,SSE,all-a,全A,-328421700,-3.2842,0,-3.2842,23,23,0
2012-05-22,partial,SSE,broad,宽基,-310345000,-3.1035,0,-3.1035,7,7,0
2012-05-22,partial,SSE,industry,行业,-14228700,-0.1423,0,-0.1423,8,8,0
2012-05-22,partial,SSE,strategy,策略,-3848000,-0.0385,0,-0.0385,8,8,0
2012-05-22,partial,SSE,commodity-other,其他商品,1274000,0.0127,0.0127,0,1,1,0
2012-05-23,partial,SSE,all-a,全A,-37329200,-0.3733,0.7286,-1.1019,23,22,1
2012-05-23,partial,SSE,broad,宽基,42189500,0.4219,0.7286,-0.3067,7,7,0
2012-05-23,partial,SSE,industry,行业,-10358700,-0.1036,0,-0.1036,8,8,0
2012-05-23,partial,SSE,strategy,策略,-69160000,-0.6916,0,-0.6916,8,7,1
2012-05-23,partial,SSE,commodity-other,其他商品,3765000,0.0377,0.0377,0,1,1,0
2012-05-24,partial,SSE,all-a,全A,226227000,2.2623,2.3698,-0.1076,23,23,0
2012-05-24,partial,SSE,broad,宽基,236604000,2.366,2.3698,-0.0038,7,7,0
2012-05-24,partial,SSE,industry,行业,-6339000,-0.0634,0,-0.0634,8,8,0
2012-05-24,partial,SSE,strategy,策略,-4038000,-0.0404,0,-0.0404,8,8,0
2012-05-24,partial,SSE,commodity-other,其他商品,-1242000,-0.0124,0,-0.0124,1,1,0
2012-05-25,partial,SSE,all-a,全A,-101989100,-1.0199,0.3103,-1.3302,23,22,1
2012-05-25,partial,SSE,broad,宽基,-83168400,-0.8317,0.2819,-1.1135,7,7,0
2012-05-25,partial,SSE,industry,行业,-21669200,-0.2167,0,-0.2167,8,8,0
2012-05-25,partial,SSE,strategy,策略,2848500,0.0285,0.0285,0,8,7,1
2012-05-25,partial,SSE,commodity-other,其他商品,-11092500,-0.1109,0,-0.1109,1,1,0
2012-05-28,partial,SSE,all-a,全A,-287006700,-2.8701,0.0153,-2.8853,23,23,0
2012-05-28,partial,SSE,broad,宽基,-281577000,-2.8158,0,-2.8158,7,7,0
2012-05-28,partial,SSE,industry,行业,-1445700,-0.0145,0.0153,-0.0297,8,8,0
2012-05-28,partial,SSE,strategy,策略,-3984000,-0.0398,0,-0.0398,8,8,0
2012-05-28,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-05-29,partial,SSE,all-a,全A,-1352865700,-13.5287,0,-13.5287,24,24,0
2012-05-29,partial,SSE,broad,宽基,-1309595200,-13.096,0,-13.096,8,8,0
2012-05-29,partial,SSE,industry,行业,-40291500,-0.4029,0,-0.4029,8,8,0
2012-05-29,partial,SSE,strategy,策略,-2979000,-0.0298,0,-0.0298,8,8,0
2012-05-29,partial,SSE,commodity-other,其他商品,11560500,0.1156,0.1156,0,1,1,0
2012-05-30,partial,SSE,all-a,全A,-291110500,-2.9111,0,-2.9111,24,23,1
2012-05-30,partial,SSE,broad,宽基,-281844400,-2.8184,0,-2.8184,8,8,0
2012-05-30,partial,SSE,industry,行业,-5252100,-0.0525,0,-0.0525,8,8,0
2012-05-30,partial,SSE,strategy,策略,-4014000,-0.0401,0,-0.0401,8,7,1
2012-05-30,partial,SSE,commodity-other,其他商品,7620000,0.0762,0.0762,0,1,1,0
2012-05-31,partial,SSE,all-a,全A,-159843200,-1.5984,0.1781,-1.7765,24,24,0
2012-05-31,partial,SSE,broad,宽基,-129027000,-1.2903,0.1627,-1.453,8,8,0
2012-05-31,partial,SSE,industry,行业,-415200,-0.0042,0.0154,-0.0195,8,8,0
2012-05-31,partial,SSE,strategy,策略,-30401000,-0.304,0,-0.304,8,8,0
2012-05-31,partial,SSE,commodity-other,其他商品,25280000,0.2528,0.2528,0,1,1,0
2012-06-01,partial,SSE,all-a,全A,-221334100,-2.2133,0.0309,-2.2443,24,24,0
2012-06-01,partial,SSE,broad,宽基,-213429600,-2.1343,0.0197,-2.154,8,8,0
2012-06-01,partial,SSE,industry,行业,-7137500,-0.0714,0.0112,-0.0826,8,8,0
2012-06-01,partial,SSE,strategy,策略,-767000,-0.0077,0,-0.0077,8,8,0
2012-06-01,partial,SSE,commodity-other,其他商品,3801000,0.038,0.038,0,1,1,0
2012-06-04,partial,SSE,all-a,全A,-842928500,-8.4293,0.6818,-9.1111,24,24,0
2012-06-04,partial,SSE,broad,宽基,-844934400,-8.4493,0.6102,-9.0596,8,8,0
2012-06-04,partial,SSE,industry,行业,-2681600,-0.0268,0.015,-0.0418,8,8,0
2012-06-04,partial,SSE,strategy,策略,4687500,0.0469,0.0566,-0.0097,8,8,0
2012-06-04,partial,SSE,commodity-other,其他商品,2457000,0.0246,0.0246,0,1,1,0
2012-06-05,partial,SSE,all-a,全A,-485236500,-4.8524,0.2174,-5.0698,24,23,1
2012-06-05,partial,SSE,broad,宽基,-500537000,-5.0054,0.0545,-5.0598,8,8,0
2012-06-05,partial,SSE,industry,行业,3976000,0.0398,0.0398,0,8,7,1
2012-06-05,partial,SSE,strategy,策略,11324500,0.1132,0.1232,-0.01,8,8,0
2012-06-05,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-06-06,partial,SSE,all-a,全A,-116525100,-1.1653,0.3305,-1.4958,24,24,0
2012-06-06,partial,SSE,broad,宽基,-124332900,-1.2433,0.2314,-1.4747,8,8,0
2012-06-06,partial,SSE,industry,行业,5145800,0.0515,0.0675,-0.0161,8,8,0
2012-06-06,partial,SSE,strategy,策略,2662000,0.0266,0.0316,-0.005,8,8,0
2012-06-06,partial,SSE,commodity-other,其他商品,3693000,0.0369,0.0369,0,1,1,0
2012-06-07,partial,SSE,all-a,全A,-888606400,-8.8861,0.0132,-8.8992,24,24,0
2012-06-07,partial,SSE,broad,宽基,-882649400,-8.8265,0.0095,-8.8359,8,8,0
2012-06-07,partial,SSE,industry,行业,-5455500,-0.0546,0.0037,-0.0583,8,8,0
2012-06-07,partial,SSE,strategy,策略,-501500,-0.005,0,-0.005,8,8,0
2012-06-07,partial,SSE,commodity-other,其他商品,-3645000,-0.0365,0,-0.0365,1,1,0
2012-06-08,partial,SSE,all-a,全A,149734500,1.4973,2.2396,-0.7423,24,24,0
2012-06-08,partial,SSE,broad,宽基,163030000,1.6303,2.0864,-0.4561,8,8,0
2012-06-08,partial,SSE,industry,行业,4292000,0.0429,0.0429,0,8,8,0
2012-06-08,partial,SSE,strategy,策略,-17587500,-0.1759,0.1103,-0.2861,8,8,0
2012-06-08,partial,SSE,commodity-other,其他商品,1204000,0.012,0.012,0,1,1,0
2012-06-11,partial,SSE,all-a,全A,307643648,3.0764,3.1539,-0.0774,24,24,0
2012-06-11,partial,SSE,broad,宽基,306531648,3.0653,3.128,-0.0627,8,8,0
2012-06-11,partial,SSE,industry,行业,-274000,-0.0027,0.007,-0.0098,8,8,0
2012-06-11,partial,SSE,strategy,策略,1386000,0.0139,0.0188,-0.005,8,8,0
2012-06-11,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-06-12,partial,SSE,all-a,全A,-355775536,-3.5578,0.05,-3.6077,24,24,0
2012-06-12,partial,SSE,broad,宽基,-306888336,-3.0689,0.0152,-3.0841,8,8,0
2012-06-12,partial,SSE,industry,行业,-48970200,-0.4897,0.0162,-0.5059,8,8,0
2012-06-12,partial,SSE,strategy,策略,83000,0.0008,0.0186,-0.0178,8,8,0
2012-06-12,partial,SSE,commodity-other,其他商品,-2426000,-0.0243,0,-0.0243,1,1,0
2012-06-13,partial,SSE,all-a,全A,-332186200,-3.3219,0.2864,-3.6082,24,24,0
2012-06-13,partial,SSE,broad,宽基,-243337000,-2.4334,0.0095,-2.4429,8,8,0
2012-06-13,partial,SSE,industry,行业,970300,0.0097,0.0152,-0.0055,8,8,0
2012-06-13,partial,SSE,strategy,策略,-89819500,-0.8982,0.2616,-1.1598,8,8,0
2012-06-13,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-06-14,partial,SSE,all-a,全A,-66032000,-0.6603,0.3082,-0.9685,24,24,0
2012-06-14,partial,SSE,broad,宽基,-64210000,-0.6421,0.2845,-0.9266,8,8,0
2012-06-14,partial,SSE,industry,行业,-3214000,-0.0321,0,-0.0321,8,8,0
2012-06-14,partial,SSE,strategy,策略,1392000,0.0139,0.0237,-0.0097,8,8,0
2012-06-14,partial,SSE,commodity-other,其他商品,-1202500,-0.012,0,-0.012,1,1,0
2012-06-15,partial,SSE,all-a,全A,188390366,1.8839,1.9691,-0.0852,24,24,0
2012-06-15,partial,SSE,broad,宽基,196911366,1.9691,1.9691,0,8,8,0
2012-06-15,partial,SSE,industry,行业,-1528000,-0.0153,0,-0.0153,8,8,0
2012-06-15,partial,SSE,strategy,策略,-6993000,-0.0699,0,-0.0699,8,8,0
2012-06-15,partial,SSE,commodity-other,其他商品,3618000,0.0362,0.0362,0,1,1,0
2012-06-18,partial,SSE,all-a,全A,-56386453,-0.5639,0.072,-0.6359,24,24,0
2012-06-18,partial,SSE,broad,宽基,-52497453,-0.525,0.067,-0.5919,8,8,0
2012-06-18,partial,SSE,industry,行业,-1349000,-0.0135,0,-0.0135,8,8,0
2012-06-18,partial,SSE,strategy,策略,-2540000,-0.0254,0.005,-0.0304,8,8,0
2012-06-18,partial,SSE,commodity-other,其他商品,-1217500,-0.0122,0,-0.0122,1,1,0
2012-06-19,partial,SSE,all-a,全A,-62108900,-0.6211,0.0743,-0.6954,24,24,0
2012-06-19,partial,SSE,broad,宽基,-53677900,-0.5368,0.0632,-0.6,8,8,0
2012-06-19,partial,SSE,industry,行业,-1200000,-0.012,0,-0.012,8,8,0
2012-06-19,partial,SSE,strategy,策略,-7231000,-0.0723,0.0112,-0.0835,8,8,0
2012-06-19,partial,SSE,commodity-other,其他商品,1202000,0.012,0.012,0,1,1,0
2012-06-20,partial,SSE,all-a,全A,151832300,1.5183,1.5618,-0.0435,24,23,1
2012-06-20,partial,SSE,broad,宽基,152275000,1.5228,1.5266,-0.0038,8,8,0
2012-06-20,partial,SSE,industry,行业,496800,0.005,0.0353,-0.0303,8,7,1
2012-06-20,partial,SSE,strategy,策略,-939500,-0.0094,0,-0.0094,8,8,0
2012-06-20,partial,SSE,commodity-other,其他商品,3609000,0.0361,0.0361,0,1,1,0
2012-06-21,partial,SSE,all-a,全A,46990000,0.4699,0.8506,-0.3807,24,24,0
2012-06-21,partial,SSE,broad,宽基,38459000,0.3846,0.7653,-0.3807,8,8,0
2012-06-21,partial,SSE,industry,行业,3363000,0.0336,0.0336,0,8,8,0
2012-06-21,partial,SSE,strategy,策略,5168000,0.0517,0.0517,0,8,8,0
2012-06-21,partial,SSE,commodity-other,其他商品,2358000,0.0236,0.0236,0,1,1,0
2012-06-25,partial,SSE,all-a,全A,431469556,4.3147,4.9075,-0.5928,24,24,0
2012-06-25,partial,SSE,broad,宽基,484462256,4.8446,4.8446,0,8,8,0
2012-06-25,partial,SSE,industry,行业,3874300,0.0387,0.0521,-0.0133,8,8,0
2012-06-25,partial,SSE,strategy,策略,-56867000,-0.5687,0.0108,-0.5795,8,8,0
2012-06-25,partial,SSE,commodity-other,其他商品,9104000,0.091,0.091,0,1,1,0
2012-06-26,partial,SSE,all-a,全A,90132244,0.9013,2.1977,-1.2964,24,23,1
2012-06-26,partial,SSE,broad,宽基,131171744,1.3117,2.0379,-0.7262,8,8,0
2012-06-26,partial,SSE,industry,行业,-8140500,-0.0814,0.0149,-0.0963,8,7,1
2012-06-26,partial,SSE,strategy,策略,-32899000,-0.329,0.145,-0.474,8,8,0
2012-06-26,partial,SSE,commodity-other,其他商品,0,0,0,0,1,1,0
2012-06-27,partial,SSE,all-a,全A,-39029300,-0.3903,1.6045,-1.9948,24,24,0
2012-06-27,partial,SSE,broad,宽基,3791200,0.0379,1.5406,-1.5027,8,8,0
2012-06-27,partial,SSE,industry,行业,2571000,0.0257,0.0445,-0.0187,8,8,0
2012-06-27,partial,SSE,strategy,策略,-45391500,-0.4539,0.0194,-0.4733,8,8,0
2012-06-27,partial,SSE,commodity-other,其他商品,1122000,0.0112,0.0112,0,1,1,0
2012-06-28,partial,SSE,all-a,全A,238208784,2.3821,2.9009,-0.5188,24,24,0
2012-06-28,partial,SSE,broad,宽基,287709784,2.8771,2.8771,0,8,8,0
2012-06-28,partial,SSE,industry,行业,-698000,-0.007,0.0148,-0.0218,8,8,0
2012-06-28,partial,SSE,strategy,策略,-48803000,-0.488,0.009,-0.497,8,8,0
2012-06-28,partial,SSE,commodity-other,其他商品,1098000,0.011,0.011,0,1,1,0
2012-06-29,partial,SSE,all-a,全A,262697938,2.627,2.7027,-0.0757,24,24,0
2012-06-29,partial,SSE,broad,宽基,264505238,2.6451,2.6908,-0.0457,8,8,0
2012-06-29,partial,SSE,industry,行业,1188700,0.0119,0.0119,0,8,8,0
2012-06-29,partial,SSE,strategy,策略,-2996000,-0.03,0,-0.03,8,8,0
2012-06-29,partial,SSE,commodity-other,其他商品,-3354000,-0.0335,0,-0.0335,1,1,0
2012-07-02,partial,SSE,all-a,全A,-507940000,-5.0794,0.0344,-5.1138,24,24,0
2012-07-02,partial,SSE,broad,宽基,-507949000,-5.0795,0.0253,-5.1048,8,8,0
2012-07-02,partial,SSE,industry,行业,-896000,-0.009,0,-0.009,8,8,0
2012-07-02,partial,SSE,strategy,策略,905000,0.0091,0.0091,0,8,8,0
2012-07-02,partial,SSE,commodity-other,其他商品,4476000,0.0448,0.0448,0,1,1,0
2012-07-03,partial,SSE,all-a,全A,-201685998,-2.0169,0.0091,-2.0259,24,24,0
2012-07-03,partial,SSE,broad,宽基,-200696398,-2.007,0.0091,-2.016,8,8,0
2012-07-03,partial,SSE,industry,行业,-989600,-0.0099,0,-0.0099,8,8,0
2012-07-03,partial,SSE,strategy,策略,0,0,0,0,8,8,0
2012-07-03,partial,SSE,commodity-other,其他商品,-1123500,-0.0112,0,-0.0112,1,1,0
2012-07-04,partial,SSE,all-a,全A,-199640502,-1.9964,0.5632,-2.5596,24,24,0
2012-07-04,partial,SSE,broad,宽基,-241684302,-2.4168,0,-2.4168,8,8,0
2012-07-04,partial,SSE,industry,行业,-1165700,-0.0117,0.0035,-0.0152,8,8,0
2012-07-04,partial,SSE,strategy,策略,43209500,0.4321,0.5597,-0.1276,8,8,0
2012-07-04,partial,SSE,commodity-other,其他商品,1125000,0.0112,0.0112,0,1,1,0
