date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2006-12-01,1729.22,16.786747,top,28.737909,,-1.025352,16.579394,40.37712,18.032986,-1.020113
2006-12-04,1780.74,19.218291,top,31.385457,,0.514192,14.911281,38.905329,16.080394,-3.883779
2006-12-05,1794.23,19.459862,top,31.850155,,0.47595,14.436298,37.530669,15.530339,-4.606433
2006-12-06,1779.41,18.142975,top,30.738443,,1.364696,18.057226,38.542957,19.790268,-3.811938
2006-12-07,1775.71,17.433745,top,30.24199,,3.34652,21.429793,39.664297,23.899173,-3.611513
2006-12-11,1789.92,17.307021,top,30.484507,,6.812616,22.056133,39.070806,26.037477,0.719027
2006-12-12,1802.79,17.520853,top,30.911908,,6.373944,18.711832,36.780158,25.137703,0.059352
2006-12-13,1803.86,17.06877,top,30.682269,,7.097923,23.746076,38.817548,26.802523,1.789496
2006-12-14,1836.14,18.298316,top,32.156984,,3.890353,24.839524,37.544985,28.196652,1.715555
2006-12-15,1867.64,19.450054,top,33.551149,,1.488091,21.210861,36.953867,26.034461,1.499218
2006-12-18,1916.11,21.427961,top,35.788706,,1.192686,19.0015,34.713851,22.846288,-1.06831
2006-12-19,1921.44,21.12213,top,35.742887,,0.870544,22.076334,34.618471,24.702827,-1.342743
2006-12-20,1936.55,21.309282,top,36.199378,,2.364229,25.190064,35.578172,28.64682,-2.11252
2006-12-21,1908.98,19.321388,top,34.44328,,3.649242,27.296839,37.732686,31.385871,-0.698803
2006-12-22,1895.64,18.070052,top,33.426882,,7.390787,29.120107,38.922327,33.803359,2.247262
2006-12-25,1939.1,19.74164,top,35.36248,,6.391787,23.501851,36.141333,30.804497,-0.04435
2006-12-26,1938.24,19.091188,top,34.979633,,6.71586,25.966508,36.131067,30.862535,2.15092
2006-12-27,1982.88,20.733506,top,36.900928,,7.230377,26.204455,36.280726,29.958444,-0.148774
2006-12-28,1979.93,19.973297,top,36.39688,,10.543678,25.376885,37.754082,30.152076,3.086978
2006-12-29,2041.05,22.360165,top,39.062783,top,10.011565,15.58731,35.531393,26.254624,1.275814
2007-01-04,2067.09,22.985589,top,39.952099,top,7.659044,14.731239,35.398058,24.664141,0.280104
2007-01-05,2072.88,22.622423,top,39.852157,top,4.751484,10.310023,36.029955,24.315928,2.830844
2007-01-08,2131.56,24.715071,top,42.248279,top,7.053546,6.371836,35.440125,20.893618,1.979302
