date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2020-04-30,8889.549805,8422.43099,8424.673955,5.39779,5.371163,1.008563,6.534852,16.994714,6.753101,-3.201508
2020-05-01,8604.950195,8407.368831,8426.772656,2.322908,2.092378,5.827692,10.441813,18.966909,11.006451,1.229057
2020-05-04,8710.709961,8393.011491,8429.290005,3.71539,3.284075,5.381721,9.808232,19.090318,10.305359,1.12976
2020-05-05,8809.120117,8381.154997,8432.603154,4.980183,4.368204,2.172029,9.457493,18.391574,9.919152,0.513894
2020-05-06,8854.389648,8368.254997,8435.854404,5.646796,4.842234,0.099114,8.249523,19.355227,9.357172,0.099163
2020-05-07,8979.660156,8357.266992,8439.495703,7.183058,6.203948,-0.401046,8.885606,19.405758,9.292333,-1.297268
2020-05-08,9121.320313,8347.189665,8443.494805,8.868965,7.721827,-1.177356,8.441707,18.191817,8.808261,-2.830187
2020-05-11,9192.339844,8338.529167,8448.263804,9.748367,8.440956,0.46117,7.957885,17.937933,8.283094,-3.580915
2020-05-12,9002.549805,8326.385335,8451.625503,7.807842,6.314906,2.007471,10.711014,21.016405,11.305684,-1.548227
2020-05-13,8863.169922,8311.892497,8454.474702,6.421716,4.720863,5.622532,6.862181,21.698852,13.056048,0.908815
2020-05-14,8943.719727,8297.334831,8457.825249,7.501722,5.58595,3.743568,6.964517,20.406322,12.037831,0.792062
2020-05-15,9014.55957,8285.061328,8462.020947,8.438695,6.325297,3.381398,7.596372,17.911316,11.157395,1.891829
2020-05-18,9234.830078,8279.365332,8467.639497,10.92159,8.673043,1.134756,6.91353,17.602519,8.506053,-0.53851
2020-05-19,9185.099609,8278.762321,8473.544646,10.388908,8.063365,2.444119,7.601529,18.41689,9.093532,1.086328
2020-05-20,9375.780273,8285.598486,8481.793347,12.361091,10.020789,-0.072447,5.8744,16.151847,6.874834,-0.969523
2020-05-21,9284.879883,8290.666813,8489.051396,11.325686,8.961,2.183767,6.879528,18.123269,7.921155,0.427684
2020-05-22,9324.589844,8303.301969,8496.360195,11.600172,9.301712,2.410079,7.556227,18.422617,7.849038,0.16762
2020-05-26,9340.219727,8316.182796,8502.865493,11.612643,9.392655,2.830584,8.130679,17.679218,8.470362,0.308028
2020-05-27,9412.360352,8323.852637,8510.131594,12.289855,10.076635,2.833874,5.143683,17.96724,7.638995,-0.460778
2020-05-28,9368.990234,8335.267643,8517.659495,11.69097,9.526373,2.600325,6.687832,18.844109,8.137268,1.290212
2020-05-29,9489.870117,8343.130648,8525.027046,12.87864,10.721873,3.359317,2.778257,18.160787,6.75984,0.030141
2020-06-01,9552.049805,8356.688314,8533.917595,13.369356,11.270724,3.827587,3.31645,18.267133,6.06488,-0.621012
2020-06-02,9608.379883,8373.900977,8543.126394,13.751578,11.750859,3.531374,4.580922,19.396239,5.443064,-1.203631
2020-06-03,9682.910156,8402.771476,8552.060994,14.18009,12.419019,3.425549,4.756726,18.282469,4.871673,-1.964076
2020-06-04,9615.80957,8423.964136,8560.125991,13.232806,11.629367,-1.288228,5.972689,19.580668,6.154659,-1.279966
2020-06-05,9814.080078,8454.997974,8569.453591,14.906035,13.561412,-2.322135,6.12181,18.21996,6.313076,-3.274373
2020-06-08,9924.75,8500.380477,8578.976292,15.492071,14.571704,-2.022692,4.136434,18.483483,5.127589,-4.352951
2020-06-09,9953.75,8535.028312,8588.788091,15.377069,14.749172,-0.583185,5.271135,19.164963,5.412533,-4.631617
2020-06-10,10020.349609,8586.957642,8600.130989,15.437349,15.284055,-1.102013,5.129458,13.407888,5.263293,-5.265476
2020-06-11,9492.730469,8622.923486,8608.32594,9.610211,9.779642,4.63475,11.197168,17.54377,11.848119,1.012133
2020-06-12,9588.80957,8666.239648,8617.135237,10.116177,10.684406,3.658579,8.032788,12.335544,10.727409,1.430938
2020-06-15,9726.019531,8709.163639,8626.480935,11.042896,11.996807,3.341253,7.548233,13.58775,9.165321,0.320791
2020-06-16,9895.870117,8759.436141,8636.093335,12.198597,13.616719,2.351905,6.405482,9.84409,7.291631,-1.401093
2020-06-17,9910.530273,8810.267147,8645.831587,11.768009,13.652055,-0.013727,5.528192,9.089434,7.13292,-1.546946
